"","size","rep","tau","degAssort","clustering","pathLen","r","q","time_steps","peak_size","peak_time","tot_inf","prev_1","prev_2","prev_ratio"
"84",1500,3,0.125,0.0198856714030055,0.0300673393781853,6,0.331967891859266,0.165777460063748,15.8246772647983,161,2.53097857321673,0.459333333333333,0.468,0.450666666666667,1.03846153846154
"85",1500,3,0.125,0.026495635802026,0.0328962957112392,7,0.402000154788417,0.200998782244962,10.471568323837,183,2.15737767653226,0.459333333333333,0.429333333333333,0.489333333333333,0.877384196185286
"86",1500,3,0.125,0.0320402857852543,0.0385538103984706,6,0.497992737446226,0.248630291087631,11.9901613657485,160,1.70593743403126,0.408,0.393333333333333,0.422666666666667,0.930599369085173
"87",1500,3,0.125,0.0521204274226919,0.0420393283115565,7,0.607931301731537,0.303071330815717,14.7511882128861,203,1.53539723779282,0.425333333333333,0.417333333333333,0.433333333333333,0.963076923076923
"88",1500,3,0.125,0.069475324670431,0.0521622983280413,8,0.726412638601288,0.3628868157156,10.9812843902879,178,1.64552002271013,0.408,0.428,0.388,1.10309278350515
"89",1500,3,0.125,0.0875914877999922,0.0659412734183176,7,0.825347005757625,0.41227017829915,10.1602913639249,192,1.63712754369943,0.412666666666667,0.434666666666667,0.390666666666667,1.11262798634812
"90",1500,3,0.125,0.169496557209643,0.107684335284731,9,0.934903574907338,0.464336948222876,9.18835055844962,185,1.87687154999658,0.438666666666667,0.446666666666667,0.430666666666667,1.03715170278638
"91",500,4,0.125,-0.0271098085495611,0.0537696410552112,5,-0.0199869281045752,-0.00990409256342889,13.9581975340156,37,5.92653400863737,0.43,0.436,0.424,1.02830188679245
"92",500,4,0.125,-0.0513224414542042,0.0563529200035994,5,0.108037851216373,0.0531287523936375,9.54621411258436,60,2.33924102881478,0.414,0.428,0.4,1.07
"93",500,4,0.125,-0.0235114075659153,0.0601734979574976,5,0.203156488099783,0.101467638830974,10.7322407122056,67,1.63049212403716,0.466,0.444,0.488,0.909836065573771
"94",500,4,0.125,-0.0202199727577424,0.0673887418544136,5,0.331165894119687,0.165577691501119,8.69997823579295,58,0.867710915186111,0.472,0.48,0.464,1.03448275862069
"95",500,4,0.125,0.0507481210468226,0.0738191036583948,6,0.401592975185097,0.199845673639422,8.16835831778774,57,2.13619991017427,0.476,0.468,0.484,0.966942148760331
"96",500,4,0.125,0.0549205309309257,0.0915359311740891,6,0.534669522802434,0.267254715415228,16.2489624878193,61,2.17594527179258,0.464,0.508,0.42,1.20952380952381
"97",500,4,0.125,0.0743424247077541,0.0991358363793868,6,0.632044194419806,0.315894157702756,8.49583731282575,60,3.64334327020407,0.48,0.508,0.452,1.12389380530973
"98",500,4,0.125,0.0840860971212583,0.132120769792187,7,0.728278230217478,0.363476553485905,9.22704778245975,60,1.68575013802594,0.44,0.48,0.4,1.2
"99",500,4,0.125,0.102838271170564,0.175310638148298,6,0.833868164193074,0.412048467869592,8.32966081021281,55,3.27929925825095,0.46,0.5,0.42,1.19047619047619
"100",500,4,0.125,0.135766148895879,0.230067686726347,8,0.913038913773796,0.45631179430709,9.04608806991099,70,1.88891352258409,0.458,0.464,0.452,1.02654867256637
"101",1000,4,0.125,-0.0125745633190661,0.0313329193247897,5,0.00113586931325442,0.000566413382575071,11.508996837504,72,2.41968239912091,0.405,0.392,0.418,0.937799043062201
"102",1000,4,0.125,-0.00174702962574564,0.0345310262401344,5,0.108521235967463,0.054260353779493,10.5692073534852,101,1.75864018829979,0.459,0.488,0.43,1.13488372093023
"103",1000,4,0.125,0.0161850255794849,0.037497057405809,5,0.174478478276367,0.0872132747289009,19.7355106171584,118,1.67172667012767,0.478,0.484,0.472,1.02542372881356
"104",1000,4,0.125,0.0241164876840785,0.0424267203421814,6,0.3240956610992,0.16198131002838,12.7883810022805,106,2.98238287173836,0.451,0.468,0.434,1.07834101382488
"105",1000,4,0.125,0.00892162958279739,0.0448360540246774,6,0.416039989697841,0.207231041167635,13.3877623866946,139,1.70987715924982,0.478,0.45,0.506,0.889328063241107
"106",1000,4,0.125,0.0350893156987305,0.0513962752909316,7,0.534203741015955,0.26549208306967,11.1764362977152,138,1.88035709591987,0.437,0.428,0.446,0.959641255605381
"107",1000,4,0.125,0.00540505729383392,0.0583888454381186,6,0.608778638679287,0.303103472906181,9.24095849431168,121,2.88559277843912,0.474,0.448,0.5,0.896
"108",1000,4,0.125,0.0426838715298206,0.0736551431150762,7,0.725084198376309,0.361892578437419,9.84408225244341,109,2.07881909680689,0.441,0.482,0.4,1.205
"109",1000,4,0.125,0.0747154015902255,0.098427870708087,7,0.828971765215216,0.41323366287428,15.2028862505235,130,1.70829649405767,0.451,0.458,0.444,1.03153153153153
"110",1000,4,0.125,0.184535515535835,0.157949453024706,8,0.934733769834818,0.462551526193425,8.36047648544693,118,0.966961476243321,0.382,0.408,0.356,1.14606741573034
"111",1500,4,0.125,-0.0168521103404567,0.0224245718945366,5,-0.00915911427290244,-0.0045761886721562,8.99977009314939,151,1.50152860586676,0.424666666666667,0.434666666666667,0.414666666666667,1.04823151125402
"112",1500,4,0.125,-0.00532525075131312,0.0245751018072897,5,0.103143688865623,0.0514722073851555,15.6965016175801,176,2.45223302036076,0.474,0.485333333333333,0.462666666666667,1.04899135446686
"113",1500,4,0.125,0.00538087000248854,0.0272951170033042,5,0.178819994964221,0.0891404184454413,10.9304811985709,175,1.67132471114909,0.464,0.512,0.416,1.23076923076923
"114",1500,4,0.125,0.00138778660329981,0.0288719079880258,6,0.280055687224281,0.139903552373061,13.4845801041832,175,1.62901986726719,0.455333333333333,0.470666666666667,0.44,1.06969696969697
"115",1500,4,0.125,0.0150236064876204,0.0320487563074342,6,0.404670397497561,0.202333288264349,11.4485583723283,190,2.19735985140789,0.459333333333333,0.457333333333333,0.461333333333333,0.991329479768786
"116",1500,4,0.125,0.0330141664808827,0.0359465741192266,7,0.504737426368051,0.252025574194481,10.7970227272299,141,1.45955595322983,0.412666666666667,0.406666666666667,0.418666666666667,0.971337579617834
"117",1500,4,0.125,0.0385668046981149,0.0447046979051685,7,0.631576702676267,0.315599589292145,11.0109836393638,176,2.13297574120168,0.418666666666667,0.42,0.417333333333333,1.00638977635783
"118",1500,4,0.125,0.0431916705640954,0.0596697401869964,7,0.734235583437205,0.36208938919924,11.7244297235343,186,2.50287351285782,0.412666666666667,0.465333333333333,0.36,1.29259259259259
"119",1500,4,0.125,0.0986429679430643,0.0676719464347593,9,0.834290589325182,0.417032649132601,8.31151496412259,206,1.51245563836007,0.451333333333333,0.458666666666667,0.444,1.03303303303303
"120",1500,4,0.125,0.123398592775865,0.106730911786509,8,0.93336828721732,0.465993228942856,10.155675086983,189,1.6294843270249,0.446,0.413333333333333,0.478666666666667,0.863509749303621
"121",500,5,0.125,-0.0558228439950387,0.053117508841051,4,0.000122854594761728,6.12123444895252e-05,8.8355941860672,68,3.41779372550848,0.552,0.548,0.556,0.985611510791367
"122",500,5,0.125,-0.0294954274132865,0.0570941431270448,5,0.120301417908526,0.0601493063005802,10.9580701663303,43,0.798777220807889,0.408,0.444,0.372,1.19354838709677
"123",500,5,0.125,-0.0157216470901193,0.0592583955223881,5,0.185927236208134,0.0924594650397353,8.73620537560575,61,1.795589603042,0.436,0.428,0.444,0.963963963963964
"124",500,5,0.125,0.010951118758534,0.0708565223293064,5,0.318460323511791,0.159077280584918,10.469353797018,76,2.01440136606782,0.486,0.504,0.468,1.07692307692308
"125",500,5,0.125,0.0428502631134368,0.0757416943900105,6,0.403451321714027,0.201668036387338,9.70613367097881,75,1.68590495951936,0.484,0.468,0.5,0.936
"126",500,5,0.125,0.00609403985872888,0.086277473392531,6,0.506946362642536,0.253217008287147,9.67415269124642,37,1.57050822103584,0.37,0.412,0.328,1.25609756097561
"127",500,5,0.125,0.0278851938916893,0.0968018625168484,6,0.616981521571419,0.306610609330024,9.83441793744458,68,1.99737018603727,0.472,0.392,0.552,0.710144927536232
"128",500,5,0.125,0.0822993052470636,0.132547607988853,6,0.734818464453545,0.365749911946528,8.48431315604507,55,1.8996462181686,0.394,0.332,0.456,0.728070175438597
"129",500,5,0.125,0.114409567058222,0.181705104949469,6,0.832979489517387,0.411426223335992,10.1236532846776,64,3.24096770286735,0.5,0.444,0.556,0.798561151079137
"130",500,5,0.125,0.191986244612543,0.23797180698079,8,0.911392347618177,0.455302924184949,12.3478727821956,74,1.19456331216031,0.468,0.468,0.468,1
"131",1000,5,0.125,-0.0236686579852354,0.0323169677586654,5,-0.00501763348736472,-0.00250881028240191,12.3678975821129,100,3.35610424338193,0.511,0.484,0.538,0.899628252788104
"132",1000,5,0.125,-0.0123544334519371,0.0333646160318436,5,0.117446519759057,0.0585960690496766,10.2484318430677,113,1.91331349660246,0.471,0.458,0.484,0.946280991735537
"133",1000,5,0.125,0.00469918329982045,0.0352906989258885,5,0.183166442499987,0.0914501780164967,9.47148015475848,124,2.16980930093114,0.441,0.44,0.442,0.995475113122172
"134",1000,5,0.125,-0.000591073557363192,0.0401620358560452,6,0.330833957611209,0.164633841343489,15.2057907562091,77,3.88228409312313,0.44,0.436,0.444,0.981981981981982
"135",1000,5,0.125,-0.00420476319727372,0.0452479038433577,6,0.407845217384016,0.203653769734479,9.14689839221599,149,2.11419678961422,0.495,0.486,0.504,0.964285714285714
"136",1000,5,0.125,0.0397302071093599,0.0508812275728078,7,0.510010428615745,0.254942782208209,10.7095221036325,134,1.87297228069277,0.458,0.452,0.464,0.974137931034483
"137",1000,5,0.125,0.063408794367283,0.0587668312060052,7,0.607907376410311,0.303863224578449,10.6763199671615,143,2.12396735748013,0.463,0.408,0.518,0.787644787644788
"138",1000,5,0.125,0.074526261860749,0.0770192282120156,7,0.734601024413619,0.36701903101481,8.68663876485976,144,2.25753208627005,0.47,0.452,0.488,0.926229508196721
"139",1000,5,0.125,0.0912669808812085,0.0934457974250724,7,0.830610978790546,0.414122990838111,10.0908225087727,107,2.42756652049026,0.452,0.458,0.446,1.02690582959641
"140",1000,5,0.125,0.137033583541675,0.154103157783593,7,0.934929592448439,0.461158480456414,9.08187231595304,122,1.12377020166974,0.415,0.476,0.354,1.34463276836158
"141",1500,5,0.125,-0.0181482861154938,0.0222067422371393,5,-0.00634697008163455,-0.00316821574567533,12.4578283275587,112,3.37627068308823,0.432,0.424,0.44,0.963636363636364
"142",1500,5,0.125,-0.0107378080503991,0.0254799301919721,5,0.0956203288084666,0.0478011110174033,10.8185576262077,120,2.19774887896727,0.324,0.312,0.336,0.928571428571428
"143",1500,5,0.125,-0.00545502136787026,0.0259476117103236,6,0.184151579157659,0.0920060472760261,11.5715285828821,136,2.17610108402271,0.43,0.421333333333333,0.438666666666667,0.96048632218845
"144",1500,5,0.125,0.00342430917843697,0.0313192637563843,6,0.334087260600414,0.165624100572555,16.8197606943591,154,1.66823443680416,0.436,0.452,0.42,1.07619047619048
"145",1500,5,0.125,0.0192780248987604,0.0314232419811382,6,0.401656046687706,0.200621550381993,13.1113992537985,179,1.90325471173847,0.445333333333333,0.449333333333333,0.441333333333333,1.01812688821752
"146",1500,5,0.125,0.0604715040761002,0.035690955519924,7,0.496555220363792,0.248258886956723,10.2966785303569,184,1.59369183998813,0.443333333333333,0.449333333333333,0.437333333333333,1.02743902439024
"147",1500,5,0.125,0.0449343171031264,0.0458922803713812,8,0.634882853984326,0.316872051830225,10.674958723007,182,1.71438315926941,0.453333333333333,0.437333333333333,0.469333333333333,0.931818181818182
"148",1500,5,0.125,0.0512097415935251,0.0531658696779397,7,0.730079700905236,0.364975990725606,18.5158165275672,164,2.23343310512263,0.482666666666667,0.482666666666667,0.482666666666667,1
"149",1500,5,0.125,0.0781122881661288,0.0677188715157531,7,0.830291989470193,0.415059564687157,8.96273780186966,169,1.92371999608679,0.408666666666667,0.390666666666667,0.426666666666667,0.915625
"150",1500,5,0.125,0.140486427325315,0.106291283827757,8,0.934247147677969,0.466971618587877,11.5072306954053,213,1.56359373376876,0.458666666666667,0.450666666666667,0.466666666666667,0.965714285714286
"151",500,6,0.125,-0.0242401790262314,0.0511702560908416,4,-0.0592621384381174,-0.0296280702322587,10.4237863145383,38,3.09453881852515,0.288,0.324,0.252,1.28571428571429
"152",500,6,0.125,-0.0160016658363792,0.0591773425844799,5,0.0942709204737442,0.0470362618366132,14.2272073479428,60,1.07119989580265,0.45,0.452,0.448,1.00892857142857
"153",500,6,0.125,-0.0488718803331059,0.0595004085959759,5,0.193985589509533,0.0969469938342327,8.95436834998898,44,2.50269496605059,0.368,0.332,0.404,0.821782178217822
"154",500,6,0.125,0.00799156074364989,0.0730386545742714,5,0.287271267137039,0.142732936856552,9.30027752322298,52,1.30490175672496,0.452,0.376,0.528,0.712121212121212
"155",500,6,0.125,0.0160159108182617,0.0726465884261032,6,0.427258710200366,0.213439915144792,11.2904463535684,88,1.94631596327245,0.564,0.572,0.556,1.02877697841727
"156",500,6,0.125,0.0440415458326205,0.0898835902546596,6,0.528074567935301,0.263421575732058,8.35733881430325,62,1.9547364613429,0.484,0.456,0.512,0.890625
"157",500,6,0.125,0.0461631920534601,0.0988194501774953,6,0.623411776380852,0.309766769631876,9.27907674023094,73,2.30866620883955,0.532,0.484,0.58,0.83448275862069
"158",500,6,0.125,0.0444582235754081,0.137165215474485,7,0.73427620763265,0.362510191936326,10.6144168121149,57,2.75711481465338,0.442,0.428,0.456,0.93859649122807
"159",500,6,0.125,0.151684086074853,0.171396689603868,6,0.833634028172731,0.413369472367404,12.0133625268563,65,1.36177376234882,0.442,0.48,0.404,1.18811881188119
"160",500,6,0.125,0.152460622907718,0.235428130805089,7,0.91385629281247,0.456784894477529,8.46891151671777,59,2.65478383448635,0.418,0.38,0.456,0.833333333333333
"161",1000,6,0.125,-0.0244529552854181,0.0326701774917105,5,-0.00541364860472677,-0.00270251074185446,13.0113983937499,58,0.31950726116206,0.367,0.378,0.356,1.06179775280899
"162",1000,6,0.125,-0.0091056100111434,0.0317386540951496,5,0.0860255367072028,0.0429357078255831,11.5406599042856,127,1.913831537396,0.484,0.496,0.472,1.05084745762712
"163",1000,6,0.125,0.00279921306533429,0.0344782466470396,5,0.197232864920222,0.0984243603428138,10.6984573810298,110,2.2595808744431,0.448,0.464,0.432,1.07407407407407
"164",1000,6,0.125,0.0289442525047532,0.0409138372939278,6,0.323134208319401,0.161558678040138,12.5542477283707,93,2.37661077510971,0.43,0.428,0.432,0.990740740740741
"165",1000,6,0.125,0.0195828320168932,0.0453226613306653,7,0.433814123674591,0.216873509193579,10.2493287450416,77,3.5051601435393,0.402,0.398,0.406,0.980295566502463
"166",1000,6,0.125,0.0189445735175525,0.05087883374953,7,0.534845998613393,0.267100921621434,11.5330674123521,129,2.01181470821062,0.459,0.424,0.494,0.8582995951417
"167",1000,6,0.125,0.038844545627058,0.0592347793706945,8,0.623908523749498,0.311818484540884,9.31914380296623,109,1.89563809957155,0.405,0.374,0.436,0.857798165137615
"168",1000,6,0.125,0.0605528922969281,0.0674751929437707,7,0.722612880235265,0.361103994028223,12.1001404139388,126,1.73574445968603,0.454,0.476,0.432,1.10185185185185
"169",1000,6,0.125,0.0653745154927545,0.0950098348733037,8,0.829795910347562,0.414669404401771,8.95349280342987,141,2.19669598805575,0.478,0.484,0.472,1.02542372881356
"170",1000,6,0.125,0.145200476597493,0.158793757908056,7,0.934592552107203,0.461483125404297,12.1698127644956,126,1.46311187165557,0.391,0.32,0.462,0.692640692640693
"171",1500,6,0.125,-0.00509511600103348,0.022687533729088,5,-0.0137994664186082,-0.00689765190590491,11.7616954262003,150,2.07538756778293,0.456,0.462666666666667,0.449333333333333,1.02967359050445
"172",1500,6,0.125,-0.00314347249992909,0.0251185125900388,5,0.109547907720456,0.0546668398029638,11.2352817972335,134,2.32745475214911,0.420666666666667,0.418666666666667,0.422666666666667,0.990536277602524
"173",1500,6,0.125,0.0144609562338659,0.0262670483246338,6,0.184476024407866,0.0922048148847238,11.390214742715,168,2.16594139792937,0.44,0.441333333333333,0.438666666666667,1.00607902735562
"174",1500,6,0.125,0.0153944993798159,0.0304971452443949,7,0.322208553893278,0.161000468985176,12.5648494802087,175,1.92072716233473,0.442666666666667,0.452,0.433333333333333,1.04307692307692
"175",1500,6,0.125,0.0219424470973367,0.0328208391226999,7,0.395477803858325,0.197352210544447,10.4617198691952,126,2.84755966796059,0.407333333333333,0.410666666666667,0.404,1.01650165016502
"176",1500,6,0.125,0.0314499346804301,0.0371432195864519,7,0.509599601492004,0.254616059105519,9.9842332724068,179,1.904234245302,0.470666666666667,0.450666666666667,0.490666666666667,0.918478260869565
"177",1500,6,0.125,0.0263965075149327,0.0443611298698274,7,0.634888885009595,0.317112613113111,12.5127149014263,157,1.16704435626622,0.412,0.405333333333333,0.418666666666667,0.968152866242038
"178",1500,6,0.125,0.043015508516883,0.0541997485489899,8,0.731570110561271,0.364474671900024,11.43002079377,171,2.02891122861783,0.426666666666667,0.405333333333333,0.448,0.904761904761905
"179",1500,6,0.125,0.0830005322253199,0.0699389720866957,8,0.827649884036975,0.413811912401958,11.658153097382,168,2.07238268175265,0.420666666666667,0.430666666666667,0.410666666666667,1.0487012987013
"180",1500,6,0.125,0.137994107510647,0.113104999067155,9,0.934939927805614,0.464614466073095,10.2784754424298,192,1.14372545515832,0.418,0.438666666666667,0.397333333333333,1.10402684563758
"181",500,7,0.125,-0.0372175434717107,0.056366277059271,4,-0.00215813064586007,-0.00107890805598182,11.283821225869,39,1.95403744969999,0.352,0.348,0.356,0.97752808988764
"182",500,7,0.125,0.0153980269337484,0.0546037745232116,5,0.0697254288136699,0.0346254589913728,11.4398948202602,67,3.29785868851333,0.572,0.604,0.54,1.11851851851852
"183",500,7,0.125,-0.00096442677852858,0.0599154135338346,5,0.18296310729113,0.0914663838159744,8.72274264394558,74,2.88028473837236,0.502,0.512,0.492,1.04065040650407
"184",500,7,0.125,0.0164144171630722,0.0706275777505295,5,0.333874758316115,0.162971875518706,9.91805533527404,51,2.4462810874471,0.496,0.484,0.508,0.952755905511811
"185",500,7,0.125,0.0548984223005093,0.0757805945443414,6,0.433526772548331,0.216503771117652,8.71497913359523,68,1.58977472474303,0.488,0.528,0.448,1.17857142857143
"186",500,7,0.125,0.0594286669752456,0.0838716863443974,5,0.509491863110255,0.254555178151403,9.06625980335714,82,1.24175183027197,0.446,0.448,0.444,1.00900900900901
"187",500,7,0.125,0.0611794265654332,0.103537373115964,6,0.618981907390371,0.304643474529268,7.8549499377253,61,3.23458064858647,0.444,0.464,0.424,1.09433962264151
"188",500,7,0.125,0.0371539024215393,0.126794799321651,7,0.731301148871415,0.364710516620852,11.7924459970698,55,1.94883407495971,0.418,0.38,0.456,0.833333333333333
"189",500,7,0.125,0.134570353238878,0.180544322936812,7,0.834994669332621,0.417458392204333,9.6549970416313,69,1.50813212920289,0.426,0.436,0.416,1.04807692307692
"190",500,7,0.125,0.196949125620585,0.236540613510009,8,0.915490275430285,0.45773060900615,9.125544559612,61,1.67184363256459,0.408,0.4,0.416,0.961538461538462
"191",1000,7,0.125,-0.00548639619700081,0.0320434965209594,5,-0.0122530037937891,-0.00612640328206279,14.6199549674587,123,1.78536423608341,0.503,0.502,0.504,0.996031746031746
"192",1000,7,0.125,-0.0134569015380969,0.0357442523913408,5,0.123557990900825,0.0617356784495915,11.4939525394527,72,3.02162538270156,0.382,0.378,0.386,0.979274611398964
"193",1000,7,0.125,-0.00165842347359989,0.0364639126053985,5,0.17269697529783,0.0861787770533265,9.98876483269037,121,2.52612678137577,0.506,0.468,0.544,0.860294117647059
"194",1000,7,0.125,0.015859005138572,0.0427754574901315,6,0.33400431264463,0.166902130664813,11.8156371521195,129,1.43082678089763,0.432,0.43,0.434,0.990783410138249
"195",1000,7,0.125,0.0306315994217599,0.0425368904934825,6,0.395031496538237,0.197006988870322,10.9740601490501,127,2.03120363008827,0.438,0.428,0.448,0.955357142857143
"196",1000,7,0.125,0.0207826966844588,0.0511450681541423,7,0.505371954782627,0.251689793553177,7.51395642223086,136,1.86252428120499,0.453,0.472,0.434,1.08755760368664
"197",1000,7,0.125,0.0202028292893621,0.0609097633136095,7,0.627212479182935,0.31354788538132,10.5684624625932,101,1.82042137458538,0.416,0.404,0.428,0.94392523364486
"198",1000,7,0.125,0.0552025285322617,0.0741279069767442,7,0.726422889320777,0.357410345379167,8.17813776660426,139,1.58054176956827,0.451,0.494,0.408,1.21078431372549
"199",1000,7,0.125,0.132169511148771,0.115843601435917,7,0.834620073350541,0.390776260577117,11.8252520089201,135,1.91417975867021,0.442,0.36,0.524,0.687022900763359
"200",1000,7,0.125,0.136905283954743,0.166271845528092,8,0.934590162500401,0.464331328991991,10.5036917628795,139,1.40765683100342,0.405,0.446,0.364,1.22527472527473
"201",1500,7,0.125,-0.0209393631892874,0.0229134901748436,5,-0.0175984618036423,-0.0087983939377308,15.5379401047456,171,1.82275016485147,0.461333333333333,0.478666666666667,0.444,1.07807807807808
"202",1500,7,0.125,0.00114337282655609,0.026445574125551,5,0.108655335821245,0.0543137042287648,16.9952612824208,131,3.19361984188083,0.452666666666667,0.458666666666667,0.446666666666667,1.02686567164179
"203",1500,7,0.125,0.0105830865507228,0.0252417774593877,5,0.197428101384235,0.0986934992228947,11.9438154138874,150,2.13924034743201,0.464666666666667,0.458666666666667,0.470666666666667,0.974504249291785
"204",1500,7,0.125,0.0271412843428926,0.03207391321725,6,0.329976902908825,0.164951510681126,12.0146077129043,114,1.86487796719672,0.354,0.377333333333333,0.330666666666667,1.14112903225806
"205",1500,7,0.125,0.0383425783651157,0.0322680774109963,7,0.40401054728389,0.20196084888548,11.6552405594849,137,1.99513932303688,0.456,0.478666666666667,0.433333333333333,1.10461538461538
"206",1500,7,0.125,0.027442349887045,0.0353039091079182,7,0.522074893424456,0.260944815482669,11.4061337201645,155,2.76183086086155,0.462,0.464,0.46,1.00869565217391
"207",1500,7,0.125,0.0692600815886308,0.0487212690191,7,0.631204864052653,0.310751192877851,11.0844434050662,161,1.4798016459787,0.413333333333333,0.386666666666667,0.44,0.878787878787879
"208",1500,7,0.125,0.0407908240261612,0.0514817343408278,7,0.723423595578183,0.359584624604363,9.24863406049273,176,1.78974609523312,0.427333333333333,0.456,0.398666666666667,1.1438127090301
"209",1500,7,0.125,0.0663958863704887,0.0673176914077733,8,0.827743934905808,0.413442908975377,9.3107765195704,205,1.62210729953226,0.454,0.449333333333333,0.458666666666667,0.979651162790698
"210",1500,7,0.125,0.0981258460961649,0.102513145570153,8,0.934857144637676,0.465900235117307,8.89113768288556,205,1.74643622326967,0.434666666666667,0.446666666666667,0.422666666666667,1.05678233438486
"211",500,8,0.125,-0.0271347186790308,0.0510659997086106,4,-0.0119941585542681,-0.00599038901416546,11.8878269798218,57,1.95613492521625,0.456,0.44,0.472,0.932203389830509
"212",500,8,0.125,-0.0281488748960073,0.0595072905529902,5,0.0683053296242415,0.0341340598925545,15.0532022389079,37,3.35067307078924,0.42,0.42,0.42,1
"213",500,8,0.125,0.0271747517959352,0.0677867902665122,5,0.230118481780877,0.114749179179706,11.213168168851,80,1.17219965734114,0.476,0.48,0.472,1.01694915254237
"214",500,8,0.125,0.0114081681430553,0.0688353377339723,5,0.334158010445946,0.16701666740888,14.9218688939646,57,2.01606141680256,0.356,0.368,0.344,1.06976744186047
"215",500,8,0.125,0.000783764603691491,0.074178735429177,6,0.434360676753339,0.216621985433729,8.98369118025439,57,3.68082021922563,0.446,0.472,0.42,1.12380952380952
"216",500,8,0.125,0.0626646748236534,0.0878528525224967,6,0.518273469917013,0.258900687829188,11.2610603914099,82,1.88341076871876,0.518,0.504,0.532,0.947368421052632
"217",500,8,0.125,0.0569002169924255,0.105650412240208,6,0.634772773837687,0.316830479861058,9.36782127532923,46,1.61634654170339,0.41,0.46,0.36,1.27777777777778
"218",500,8,0.125,0.067954885368566,0.132538291979879,6,0.729244203737193,0.355502512054217,8.18385116564415,75,1.82771822006199,0.484,0.576,0.392,1.46938775510204
"219",500,8,0.125,0.117639795866808,0.180342369530152,7,0.834689884562708,0.414504734645296,12.5439994148928,53,1.92254516359199,0.468,0.448,0.488,0.918032786885246
"220",500,8,0.125,0.200053462673728,0.232916452919637,7,0.916282197566556,0.453651405414378,9.26451156125956,69,1.67735708819318,0.468,0.42,0.516,0.813953488372093
"221",1000,8,0.125,-0.0167474215963516,0.0306785126389609,5,-0.0237734676828282,-0.011845949080944,7.84717954124056,120,1.23901607574435,0.406,0.436,0.376,1.15957446808511
"222",1000,8,0.125,-0.000453597736044114,0.0338254511680149,5,0.0787961400348087,0.0393963434938718,12.0678683732734,90,2.34638692983022,0.434,0.41,0.458,0.895196506550218
"223",1000,8,0.125,0.00591250340077305,0.0357115949672267,5,0.212359606125104,0.10584481629442,9.24690517770593,110,2.08671544423725,0.407,0.384,0.43,0.893023255813953
"224",1000,8,0.125,0.0338877623669128,0.0432566454551259,5,0.334628740752572,0.167270195742694,13.6499927757326,76,2.57064958464738,0.347,0.384,0.31,1.23870967741935
"225",1000,8,0.125,0.0355173535729083,0.0460973235500382,6,0.394179597799671,0.197088839235862,10.5644139105304,112,2.56964357318616,0.465,0.432,0.498,0.867469879518072
"226",1000,8,0.125,0.0230388881313111,0.0533758993662744,7,0.532581408814491,0.266052802338812,12.6112451332533,116,1.91165050463343,0.461,0.454,0.468,0.97008547008547
"227",1000,8,0.125,0.0723100628608166,0.0592344552854916,7,0.619318739649199,0.309056256029875,11.2008889149345,117,2.00699000526927,0.478,0.48,0.476,1.00840336134454
"228",1000,8,0.125,0.0454010702882038,0.0759616902594327,7,0.734246635794834,0.36690701995656,9.10863332026729,102,1.83642712744075,0.403,0.358,0.448,0.799107142857143
"229",1000,8,0.125,0.068911087835759,0.0971287886897165,7,0.831970645332485,0.414184398732808,9.86359519866814,137,2.19805182633615,0.46,0.51,0.41,1.24390243902439
"230",1000,8,0.125,0.144372824260798,0.163084143182875,7,0.934800784615643,0.465936304399658,8.46475775016527,101,1.26516233866871,0.38,0.4,0.36,1.11111111111111
"231",1500,8,0.125,-0.0221516610374535,0.0218594667871667,5,-0.00985154360473826,-0.00492529034912395,11.4052664421448,161,1.64294060652286,0.406666666666667,0.404,0.409333333333333,0.986970684039088
"232",1500,8,0.125,-0.00704063342201517,0.0253234165990734,5,0.0894767487468821,0.0446775448023636,9.34445884673061,152,2.27805469946971,0.437333333333333,0.445333333333333,0.429333333333333,1.03726708074534
"233",1500,8,0.125,-0.00162778775649735,0.028244555020801,5,0.191589268633507,0.0957795260973963,12.6684336197852,174,1.71531635397847,0.454,0.448,0.46,0.973913043478261
"234",1500,8,0.125,0.00173482671053674,0.0306449036956591,6,0.333522021432912,0.166540794793774,12.8603203760516,140,2.64038526536915,0.398666666666667,0.405333333333333,0.392,1.03401360544218
"235",1500,8,0.125,0.00981688391499427,0.0344756592861555,7,0.434058428683686,0.217025491642381,13.0572276614193,165,1.95677997536896,0.433333333333333,0.441333333333333,0.425333333333333,1.03761755485893
"236",1500,8,0.125,0.0616405068776209,0.0392655077954993,7,0.5334417427377,0.266706470165894,11.1147937958321,140,1.2741628604268,0.427333333333333,0.444,0.410666666666667,1.08116883116883
"237",1500,8,0.125,0.0390220972963822,0.0435992466127954,7,0.634697396309139,0.316618665966982,8.72894124434496,165,1.31872974650128,0.400666666666667,0.450666666666667,0.350666666666667,1.2851711026616
"238",1500,8,0.125,0.0518834036521243,0.0553232459038808,7,0.734920766881235,0.366697715180974,12.2876656880198,152,2.67947497525966,0.431333333333333,0.430666666666667,0.432,0.996913580246914
"239",1500,8,0.125,0.103160467774804,0.0704768172767481,8,0.833795449956461,0.416883966106339,9.7579884815524,168,1.99516662159661,0.438,0.446666666666667,0.429333333333333,1.04037267080745
